time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-10-18T17:46:20.310Z,36.8255005,-121.8130035,1.06,1.38,md,7,202,0.1881,0.16,nc,nc73293865,2019-10-18T19:22:03.159Z,"4km NW of Moss Landing, CA",earthquake,2.21,9.17,0.04,4,automatic,nc,nc
2019-10-18T17:44:30.016Z,60.1852,-152.7344,91.6,1.9,ml,,,,0.43,ak,ak019ddjrusx,2019-10-18T17:58:21.068Z,"33km S of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-10-18T17:33:20.367Z,38.2989,-115.8254,0,1.8,ml,5,176.13,0.195,0.1826,nn,nn00707818,2019-10-19T02:08:52.227Z,"49km ENE of Warm Springs, Nevada",earthquake,,0,0.07,2,reviewed,nn,nn
2019-10-18T17:28:38.485Z,66.2035,-157.1997,0,2,ml,,,,0.82,ak,ak019ddjog08,2019-10-18T17:42:26.468Z,"79km S of Kobuk, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-10-18T17:18:50.650Z,36.3821678,-120.958168,7.75,2.7,md,44,111,0.06187,0.1,nc,nc73293860,2019-10-18T23:09:11.002Z,"24km SE of Pinnacles, CA",earthquake,0.26,0.62,0.19,43,automatic,nc,nc
2019-10-18T17:16:47.680Z,33.5021667,-116.7955017,4.26,0.69,ml,20,41,0.07963,0.1,ci,ci38905943,2019-10-18T17:20:14.290Z,"9km NE of Aguanga, CA",earthquake,0.31,0.66,0.079,7,automatic,ci,ci
2019-10-18T17:04:58.090Z,35.6633333,-117.4558333,2.24,1.49,ml,28,34,0.02624,0.18,ci,ci38905919,2019-10-18T17:16:03.190Z,"12km SSW of Searles Valley, CA",earthquake,0.24,0.37,0.098,24,automatic,ci,ci
2019-10-18T17:04:21.654Z,63.4541,-148.5071,6.3,1.4,ml,,,,0.93,ak,ak019ddjj9ia,2019-10-18T17:09:40.171Z,"23km ENE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T17:03:25.620Z,19.8348333,-155.6895,8.5,1.71,md,32,191,0.03727,0.25,hv,hv71187721,2019-10-18T21:31:20.250Z,"15km SE of Waikoloa, Hawaii",earthquake,0.8,0.4,0.088,14,reviewed,hv,hv
2019-10-18T17:02:38.788Z,66.2883,-157.2185,3.3,1.9,ml,,,,0.81,ak,ak019ddjivf2,2019-10-18T17:09:40.606Z,"70km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T16:57:16.580Z,19.1896667,-155.4293333,35.53,1.76,md,33,159,0.04606,0.1,hv,hv71187711,2019-10-18T21:15:15.980Z,"5km ESE of Pahala, Hawaii",earthquake,0.74,0.6,0.036,14,reviewed,hv,hv
2019-10-18T16:48:10.117Z,23.166,94.2177,75.52,4.9,mb,,96,0.772,1.14,us,us70005vlj,2019-10-18T17:09:30.040Z,"55km SSW of Mawlaik, Burma",earthquake,6.4,7.1,0.089,40,reviewed,us,us
2019-10-18T16:41:41.170Z,35.9086667,-117.7543333,7.5,1.14,ml,19,57,0.06554,0.15,ci,ci38905887,2019-10-18T17:35:12.976Z,"14km ESE of Little Lake, CA",earthquake,0.25,0.88,0.281,20,reviewed,ci,ci
2019-10-18T16:40:28.860Z,33.6655,-116.7253333,12.44,0.8,ml,23,49,0.04649,0.14,ci,ci38905879,2019-10-18T17:35:15.055Z,"8km S of Idyllwild, CA",earthquake,0.35,0.59,0.133,21,reviewed,ci,ci
2019-10-18T16:39:56.930Z,35.8531667,-117.6826667,4.4,0.99,ml,17,80,0.07863,0.16,ci,ci38905871,2019-10-18T17:35:33.102Z,"22km ESE of Little Lake, CA",earthquake,0.29,0.68,0.114,14,reviewed,ci,ci
2019-10-18T16:38:44.447Z,66.2293,-157.2383,1.2,1.7,ml,,,,0.76,ak,ak019ddj560j,2019-10-18T16:50:46.047Z,"77km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T16:34:39.137Z,61.5927,-149.8485,40.1,1.3,ml,,,,0.33,ak,ak019ddj4aqx,2019-10-18T16:44:04.550Z,"4km SSW of Houston, Alaska",earthquake,,1.9,,,automatic,ak,ak
2019-10-18T16:24:26.566Z,66.2952,-157.4266,0,1.7,ml,,,,0.71,ak,ak019ddj24lr,2019-10-18T16:44:03.861Z,"72km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-10-18T16:22:12.985Z,66.2745,-157.4045,8.1,1.7,ml,,,,0.98,ak,ak019ddj1o4y,2019-10-18T16:44:04.200Z,"74km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T16:13:23.314Z,66.1967,-157.2057,11,1.5,ml,,,,0.88,ak,ak019ddizrjo,2019-10-18T16:28:50.732Z,"80km S of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-10-18T16:11:42.136Z,66.2744,-157.1998,0,1.5,ml,,,,0.98,ak,ak019ddizdik,2019-10-18T16:23:09.468Z,"71km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T16:09:11.303Z,59.2205,-153.4865,32.1,1.5,ml,,,,0.28,ak,ak019ddiyvnx,2019-10-18T16:23:09.016Z,"100km SE of Old Iliamna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-10-18T16:03:46.190Z,35.6753333,-117.5556667,3.07,1.73,ml,29,50,0.05429,0.18,ci,ci38905847,2019-10-18T16:14:30.600Z,"12km ENE of Ridgecrest, CA",earthquake,0.25,0.44,0.132,27,automatic,ci,ci
2019-10-18T16:03:21.890Z,17.8853,-66.594,10,2,md,10,202,0.158,0.31,pr,pr2019291012,2019-10-18T19:57:09.335Z,"14km S of Ponce, Puerto Rico",earthquake,0.82,1.06,0.49,8,reviewed,pr,pr
2019-10-18T15:59:27.804Z,67.524,-167.4434,40.97,3.1,mb_lg,,220,1.095,0.53,us,us70005viq,2019-10-18T19:19:33.040Z,"96km SSW of Point Hope, Alaska",earthquake,7.3,10.1,0.117,19,reviewed,us,us
2019-10-18T15:59:13.030Z,33.5343333,-116.5206667,15.4,0.71,ml,26,53,0.02466,0.15,ci,ci38905831,2019-10-18T17:35:55.081Z,"14km E of Anza, CA",earthquake,0.25,0.42,0.097,19,reviewed,ci,ci
2019-10-18T15:56:45.564Z,37.4078,-115.2172,10.6,0.8,ml,8,86.39,0.132,0.5462,nn,nn00707805,2019-10-19T02:08:44.561Z,"6km NW of Alamo, Nevada",earthquake,,7.7,0.13,2,reviewed,nn,nn
2019-10-18T15:54:11.121Z,35.4978,-1.0809,10,4.3,mb,,145,2.085,1.43,us,us70005vin,2019-10-18T19:24:19.877Z,"6km WSW of El Amria, Algeria",earthquake,7.8,2,0.266,4,reviewed,us,us
2019-10-18T15:53:09.830Z,35.9723333,-117.6795,2.27,1.03,ml,16,60,0.03395,0.13,ci,ci38905815,2019-10-18T15:56:49.631Z,"21km E of Little Lake, CA",earthquake,0.26,0.24,0.173,15,automatic,ci,ci
2019-10-18T15:46:41.615Z,66.3342,-157.3682,12.4,1.6,ml,,,,0.52,ak,ak019ddilfx9,2019-10-18T16:11:34.391Z,"67km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T15:43:42.644Z,66.3424,-157.3106,7.6,2.3,ml,,,,0.9,ak,ak019ddiksuy,2019-10-18T16:11:34.059Z,"65km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-10-18T15:28:17.480Z,37.6404991,-118.9301682,3.56,1.23,md,13,69,0.02411,0.02,nc,nc73293845,2019-10-18T17:06:02.321Z,"4km E of Mammoth Lakes, CA",earthquake,0.42,0.76,0.21,12,automatic,nc,nc
2019-10-18T15:27:35.930Z,37.6399994,-118.9290009,3.12,0.86,md,9,70,0.02368,0.01,nc,nc73293840,2019-10-18T16:39:04.143Z,"4km E of Mammoth Lakes, CA",earthquake,0.63,1.72,0.13,8,automatic,nc,nc
2019-10-18T15:26:23.600Z,35.7485,-117.5636667,3.2,1.94,ml,31,68,0.07252,0.13,ci,ci38905791,2019-10-18T17:37:03.000Z,"15km W of Searles Valley, CA",earthquake,0.2,0.47,0.172,26,reviewed,ci,ci
2019-10-18T15:24:07.516Z,66.3168,-157.363,14,1.6,ml,,,,1.13,ak,ak019ddigo63,2019-10-18T16:11:33.716Z,"69km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-10-18T15:20:01.700Z,33.302,-116.8488333,14.28,0.6,ml,20,68,0.05276,0.19,ci,ci38905775,2019-10-18T15:23:50.444Z,"6km SSE of Palomar Observatory, CA",earthquake,0.34,0.79,0.09,12,automatic,ci,ci
2019-10-18T15:17:21.040Z,19.9955,-155.7248333,34.43,2.19,md,50,137,0.04323,0.09,hv,hv71187651,2019-10-18T21:10:57.750Z,"6km WSW of Waimea, Hawaii",earthquake,0.61,0.59,0.073,22,reviewed,hv,hv
2019-10-18T15:17:15.501Z,66.2984,-157.3811,2.5,2,ml,,,,1.02,ak,ak019ddif68m,2019-10-18T16:11:33.293Z,"71km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T15:15:26.940Z,36.1245,-117.8188333,8.73,0.94,ml,13,154,0.02998,0.16,ci,ci38905767,2019-10-18T15:19:03.325Z,"15km NE of Coso Junction, CA",earthquake,0.43,0.63,0.303,11,automatic,ci,ci
2019-10-18T15:15:11.000Z,33.6883333,-116.7023333,16.39,1.55,ml,42,32,0.02482,0.16,ci,ci38905759,2019-10-18T17:37:05.900Z,"6km SSE of Idyllwild, CA",earthquake,0.23,0.4,0.21,28,reviewed,ci,ci
2019-10-18T15:13:36.370Z,35.7768333,-117.5811667,6.77,1.42,ml,26,113,0.04103,0.18,ci,ci38905751,2019-10-18T15:23:52.400Z,"16km W of Searles Valley, CA",earthquake,0.33,0.79,0.141,22,automatic,ci,ci
2019-10-18T15:13:17.680Z,66.3206,-157.287,7.7,1.5,ml,,,,0.53,ak,ak019ddiebh4,2019-10-18T16:11:32.853Z,"67km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-10-18T15:11:59.910Z,58.4665,-154.5251667,4.73,-0.05,ml,7,264,0.02952,0.25,av,av70853829,2019-10-18T21:23:19.270Z,"108km NNW of Larsen Bay, Alaska",earthquake,1.51,0.82,0.123,7,reviewed,av,av
2019-10-18T15:10:14.337Z,66.3335,-157.2448,6.6,1.6,ml,,,,0.86,ak,ak019ddidnzg,2019-10-18T16:11:32.447Z,"65km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-10-18T15:06:26.893Z,66.306,-157.2424,8.4,1.6,ml,,,,1.25,ak,ak019ddicu5d,2019-10-18T15:38:21.480Z,"68km SSW of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-10-18T15:04:29.830Z,58.4748333,-154.52,5.02,-0.03,ml,6,277,0.02378,0.22,av,av70853824,2019-10-18T21:15:15.240Z,"108km NNW of Larsen Bay, Alaska",earthquake,1.31,0.98,0.231,6,reviewed,av,av
2019-10-18T14:59:22.185Z,61.3157,-150.6577,33.7,1.6,ml,,,,0.43,ak,ak019ddi2r50,2019-10-18T15:38:21.079Z,"42km WNW of Anchorage, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T14:58:53.030Z,19.4056664,-155.2791595,-0.03,1.74,md,21,41,0.01149,0.09,hv,hv71187631,2019-10-18T15:04:36.550Z,"5km WSW of Volcano, Hawaii",earthquake,0.11,0.21,0.37,16,automatic,hv,hv
2019-10-18T14:54:41.730Z,33.7211667,-116.8348333,14.86,0.95,ml,36,67,0.0816,0.18,ci,ci38905735,2019-10-18T17:36:13.107Z,"6km ESE of Valle Vista, CA",earthquake,0.31,0.44,0.205,28,reviewed,ci,ci
2019-10-18T14:42:49.589Z,66.2445,-157.1947,2.4,1.9,ml,,,,0.78,ak,ak019ddhz62m,2019-10-18T15:33:28.417Z,"75km S of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-10-18T14:41:30.617Z,66.3099,-157.3758,13,1.4,ml,,,,1.06,ak,ak019ddhywvo,2019-10-18T15:33:27.949Z,"70km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T14:39:52.435Z,66.3608,-157.2521,4,1.9,ml,,,,0.8,ak,ak019ddhyj4f,2019-10-18T15:23:54.785Z,"63km SSW of Kobuk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-10-18T14:37:20.868Z,66.3409,-157.4203,11.4,1.8,ml,,,,1.11,ak,ak019ddhy1b3,2019-10-18T15:23:54.324Z,"67km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-10-18T14:36:16.897Z,66.4138,-157.256,27.1,2,ml,,,,0.72,ak,ak019ddhxt3t,2019-10-18T15:20:58.716Z,"57km SSW of Kobuk, Alaska",earthquake,,3.8,,,automatic,ak,ak
2019-10-18T14:26:24.171Z,66.244,-157.1986,0,1.8,ml,,,,0.48,ak,ak019ddhvoo3,2019-10-18T15:14:12.974Z,"75km S of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-10-18T14:21:01.889Z,66.3498,-157.2972,8.7,1.4,ml,,,,0.46,ak,ak019ddhukc8,2019-10-18T15:03:20.374Z,"64km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T14:16:45.430Z,35.859,-117.699,3.08,2.26,ml,36,49,0.07348,0.2,ci,ci38905719,2019-10-18T14:32:20.961Z,"21km ESE of Little Lake, CA",earthquake,0.23,0.93,0.163,25,automatic,ci,ci
2019-10-18T14:16:43.521Z,66.3304,-157.2574,0.8,1.8,ml,,,,1.09,ak,ak019ddhtl0b,2019-10-18T15:03:19.937Z,"66km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T14:09:29.591Z,63.1748,-150.0432,57.9,1.4,ml,,,,1.19,ak,ak019ddhs1fo,2019-10-18T14:52:16.829Z,"59km WSW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-10-18T14:03:51.910Z,35.7323333,-117.553,3.54,1.39,ml,27,113,0.09076,0.18,ci,ci38905711,2019-10-18T17:36:38.110Z,"14km WSW of Searles Valley, CA",earthquake,0.29,1,0.1,20,reviewed,ci,ci
2019-10-18T13:55:59.332Z,60.1968,-152.7704,104.8,1.6,ml,,,,0.44,ak,ak019ddhgjir,2019-10-18T14:45:14.506Z,"32km S of Redoubt Volcano, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-10-18T13:54:57.897Z,66.3,-157.4253,7.6,1.7,ml,,,,0.68,ak,ak019ddhgbn2,2019-10-18T14:48:55.520Z,"71km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T13:53:23.570Z,39.2456665,-123.0975037,4.47,1.53,md,9,170,0.0975,0.03,nc,nc73293820,2019-10-18T14:25:03.349Z,"10km ESE of Redwood Valley, CA",earthquake,0.46,1.96,0.14,6,automatic,nc,nc
2019-10-18T13:48:10.820Z,35.7705,-117.5765,6.73,0.72,ml,13,134,0.04827,0.16,ci,ci38905679,2019-10-18T14:01:59.743Z,"16km W of Searles Valley, CA",earthquake,0.43,0.93,0.128,10,reviewed,ci,ci
2019-10-18T13:42:18.870Z,66.3259,-157.2357,0.1,1.7,ml,,,,0.44,ak,ak019ddhdo3j,2019-10-18T14:42:32.764Z,"66km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T13:39:12.030Z,35.9743333,-117.6738333,2.05,1.39,ml,16,78,0.03252,0.17,ci,ci38905671,2019-10-18T13:42:48.604Z,"21km ENE of Little Lake, CA",earthquake,0.39,0.35,0.184,20,automatic,ci,ci
2019-10-18T13:34:24.770Z,66.3695,-157.4468,11.2,2.2,ml,,,,0.91,ak,ak019ddhbysc,2019-10-18T14:38:51.603Z,"64km SSW of Kobuk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-10-18T13:30:31.190Z,66.2578,-157.229,0,2.2,ml,,,,0.64,ak,ak019ddhb4eu,2019-10-18T14:14:13.765Z,"74km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-10-18T13:29:07.416Z,39.5361,-120.5675,4.4,0.1,ml,4,242.78,0.266,0.1132,nn,nn00707821,2019-10-19T02:08:55.850Z,"22km E of Downieville, California",earthquake,,7.5,0,1,reviewed,nn,nn
2019-10-18T13:27:28.135Z,66.3137,-157.3976,14.5,2.5,ml,,,,0.92,ak,ak019ddhah2d,2019-10-18T14:30:58.979Z,"70km SSW of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-10-18T13:26:29.087Z,66.3954,-157.4238,10,3.2,ml,,,,0.7,ak,ak019ddha9mx,2019-10-18T14:18:51.772Z,"61km SSW of Kobuk, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-10-18T13:25:48.996Z,-18.1447,-178.0902,621.1,5.3,mww,,79,3.693,1,us,us70005vfy,2019-10-18T19:18:31.040Z,"284km NNE of Ndoi Island, Fiji",earthquake,13,8.4,0.075,17,reviewed,us,us
2019-10-18T13:22:29.715Z,36.8614,-116.2121,6.9,0.1,ml,11,82.05,0.052,0.1537,nn,nn00707794,2019-10-19T02:08:40.200Z,"49km E of Beatty, Nevada",earthquake,,2.2,0.05,3,reviewed,nn,nn
2019-10-18T13:18:43.918Z,4.8286,125.2934,63.46,5.1,mb,,108,4.53,1.12,us,us70005vfq,2019-10-18T14:37:11.495Z,"66km SSW of Sarangani, Philippines",earthquake,8.1,8.1,0.098,34,reviewed,us,us
2019-10-18T13:17:51.760Z,35.8626667,-117.6771667,7.44,0.62,ml,10,85,0.07989,0.09,ci,ci38905655,2019-10-18T14:02:17.339Z,"22km ESE of Little Lake, CA",earthquake,0.27,0.95,0.1,5,reviewed,ci,ci
2019-10-18T13:09:01.503Z,66.3176,-157.3215,17.5,5.2,mwr,,,,0.69,ak,ak019ddh6gwg,2019-10-19T04:11:16.334Z,"65km SSW of Kobuk, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2019-10-18T13:08:01.938Z,66.3399,-157.2501,6.2,3.1,ml,,,,0.74,ak,ak019ddh6cfc,2019-10-18T17:38:16.913Z,"65km SSW of Kobuk, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2019-10-18T13:07:09.360Z,33.4848333,-116.7901667,4.29,0.87,ml,35,33,0.09169,0.23,ci,ci38905647,2019-10-18T13:10:54.386Z,"8km NE of Aguanga, CA",earthquake,0.25,0.65,0.114,26,automatic,ci,ci
2019-10-18T13:01:52.905Z,66.3169,-157.2275,0.9,1.6,ml,,,,0.56,ak,ak019ddh4yd6,2019-10-18T13:09:52.516Z,"67km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T12:58:15.000Z,37.578,-118.8571667,-0.33,0.91,md,7,171,0.02532,0.11,nc,nc73293815,2019-10-18T20:03:04.403Z,"13km ESE of Mammoth Lakes, CA",earthquake,0.73,1.29,0.34,7,reviewed,nc,nc
2019-10-18T12:55:55.154Z,60.5272,-142.735,1.3,1,ml,,,,0.22,ak,ak019ddgv3ln,2019-10-18T13:00:10.453Z,"54km NNW of Cape Yakataga, Alaska",earthquake,,5.4,,,automatic,ak,ak
2019-10-18T12:48:55.686Z,66.202,-157.1951,0,2,ml,,,,0.84,ak,ak019ddgtllr,2019-10-18T13:00:10.023Z,"79km S of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T12:37:50.670Z,66.2973,-157.2217,0,2.1,ml,,,,0.54,ak,ak019ddgr8do,2019-10-18T12:47:56.278Z,"69km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T12:35:54.951Z,66.2794,-157.3897,9.1,1.7,ml,,,,0.8,ak,ak019ddgqt82,2019-10-18T12:49:36.989Z,"73km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T12:35:30.660Z,35.6765,-117.5226667,7.86,1.35,ml,26,93,0.06621,0.18,ci,ci38905615,2019-10-18T12:39:23.184Z,"15km SW of Searles Valley, CA",earthquake,0.36,0.81,0.167,20,automatic,ci,ci
2019-10-18T12:35:21.810Z,33.5185,-116.5186667,12.3,1.43,ml,47,45,0.04024,0.19,ci,ci38905607,2019-10-18T14:03:11.230Z,"15km ESE of Anza, CA",earthquake,0.21,0.37,0.202,26,reviewed,ci,ci
2019-10-18T12:35:08.040Z,33.5218333,-116.5125,13.51,0.75,ml,23,56,0.03878,0.16,ci,ci38905599,2019-10-18T12:38:50.180Z,"15km ESE of Anza, CA",earthquake,0.3,0.47,0.21,20,automatic,ci,ci
2019-10-18T12:32:51.204Z,60.675,-152.035,99.3,1.6,ml,,,,0.2,ak,ak019ddgq5su,2019-10-18T12:40:42.996Z,"40km W of Nikiski, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-10-18T12:30:48.950Z,33.6723333,-116.7581667,15.1,0.83,ml,30,51,0.05335,0.19,ci,ci38905591,2019-10-18T14:02:42.674Z,"8km SSW of Idyllwild, CA",earthquake,0.35,0.57,0.155,21,reviewed,ci,ci
2019-10-18T12:23:54.170Z,58.1871667,-155.2978333,1.29,-0.6,ml,5,151,0.02795,0.02,av,av70853804,2019-10-18T20:55:05.680Z,"97km SE of King Salmon, Alaska",earthquake,0.34,0.75,0.316,5,reviewed,av,av
2019-10-18T12:15:06.220Z,35.6448333,-117.447,8.94,1.32,ml,25,69,0.02775,0.18,ci,ci38905575,2019-10-18T14:03:16.460Z,"14km SSW of Searles Valley, CA",earthquake,0.31,0.5,0.162,19,reviewed,ci,ci
2019-10-18T12:12:01.342Z,66.2462,-157.2817,0,2.4,ml,,,,1.19,ak,ak019ddglrnq,2019-10-18T17:55:10.556Z,"75km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-10-18T12:10:16.911Z,66.4159,-157.3468,9.1,2.7,ml,,,,0.56,ak,ak019ddgldgc,2019-10-18T12:23:38.844Z,"58km SSW of Kobuk, Alaska",earthquake,,1,,,automatic,ak,ak
2019-10-18T12:02:06.840Z,35.9335,-117.6788333,2.48,1.86,ml,29,40,0.0272,0.21,ci,ci38905567,2019-10-18T12:13:21.800Z,"20km E of Little Lake, CA",earthquake,0.21,0.38,0.116,25,automatic,ci,ci
2019-10-18T12:01:30.410Z,35.908,-98.52233333,7,2.63,ml,94,35,0.1880630956,0.25,ok,ok2019uktr,2019-10-18T16:52:01.516Z,"11km NW of Watonga, Oklahoma",earthquake,,0.6,0.23,37,reviewed,ok,ok
2019-10-18T11:56:59.440Z,36.9568329,-121.5774994,5.45,1.95,md,30,50,0.003951,0.12,nc,nc73293805,2019-10-18T13:26:02.975Z,"6km S of Gilroy, CA",earthquake,0.27,0.42,0.22,27,automatic,nc,nc
2019-10-18T11:56:26.270Z,66.1691,-157.1974,1.1,1.7,ml,,,,0.87,ak,ak019ddg9thj,2019-10-18T12:03:32.153Z,"83km S of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T11:52:08.528Z,66.2683,-157.273,12.1,1.7,ml,,,,1.07,ak,ak019ddg8x90,2019-10-18T12:05:43.101Z,"73km SSW of Kobuk, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-10-18T11:50:42.379Z,66.3522,-157.2416,0,1.5,ml,,,,0.4,ak,ak019ddg8kfh,2019-10-18T12:05:43.455Z,"63km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-10-18T11:50:28.790Z,44.1073333,-114.2935,12.28,1.49,ml,6,104,0.552,0.04,mb,mb80366974,2019-10-18T16:47:40.540Z,"44km S of Challis, Idaho",earthquake,0.82,1.42,0.371,5,reviewed,mb,mb
2019-10-18T11:47:55.900Z,35.6666667,-117.523,10.11,1.58,ml,21,87,0.05825,0.19,ci,ci38905559,2019-10-18T14:04:19.840Z,"15km ENE of Ridgecrest, CA",earthquake,0.36,0.67,0.172,25,reviewed,ci,ci
2019-10-18T11:47:15.361Z,59.3923,-152.9027,80.3,1.9,ml,,,,0.39,ak,ak019ddg7v7t,2019-10-18T11:58:40.517Z,"74km SW of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-10-18T11:44:16.130Z,35.757,-117.5793333,3.06,1.7,ml,31,64,0.06045,0.18,ci,ci38905551,2019-10-18T14:04:23.420Z,"16km W of Searles Valley, CA",earthquake,0.26,0.52,0.121,25,reviewed,ci,ci
2019-10-18T11:42:31.663Z,66.3136,-156.9565,3.4,3.1,ml,,,,0.9,ak,ak019ddg6tr3,2019-10-18T11:47:56.946Z,"66km S of Kobuk, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-10-18T11:42:13.530Z,19.209,-67.3241,37,2.99,md,10,323,0.7715,0.28,pr,pr2019291011,2019-10-18T16:06:48.733Z,"82km NNW of San Antonio, Puerto Rico",earthquake,1.65,8.71,0.17,9,reviewed,pr,pr
2019-10-18T11:38:45.480Z,58.4328333,-154.8665,8.42,-0.75,ml,7,114,0.06063,0.06,av,av70853799,2019-10-18T20:50:33.020Z,"108km ESE of King Salmon, Alaska",earthquake,0.34,1.61,0.138,5,reviewed,av,av
2019-10-18T11:37:31.050Z,33.9271667,-116.801,17.59,1.76,ml,87,24,0.01941,0.17,ci,ci38905543,2019-10-18T18:55:08.260Z,"2km NW of Cabazon, CA",earthquake,0.13,0.26,0.142,68,reviewed,ci,ci
2019-10-18T11:33:38.640Z,35.6741667,-117.4741667,4.65,1.24,ml,14,123,0.04209,0.21,ci,ci38905535,2019-10-18T11:37:21.521Z,"12km SSW of Searles Valley, CA",earthquake,0.42,0.77,0.127,16,automatic,ci,ci
2019-10-18T11:32:59.420Z,44.118,-114.2998333,7.89,1.47,ml,6,105,0.561,0.12,mb,mb80366969,2019-10-18T16:43:01.840Z,"43km S of Challis, Idaho",earthquake,1.52,3.26,0.216,6,reviewed,mb,mb
2019-10-18T11:30:06.760Z,35.7746667,-117.5903333,4.48,1.03,ml,20,110,0.0414,0.19,ci,ci38905527,2019-10-18T14:03:28.484Z,"17km W of Searles Valley, CA",earthquake,0.35,0.66,0.076,13,reviewed,ci,ci
2019-10-18T11:29:36.974Z,66.364,-157.0181,27.5,1.6,ml,,,,1.77,ak,ak019ddg41z5,2019-10-18T11:39:45.279Z,"60km S of Kobuk, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-10-18T11:25:24.209Z,66.3638,-157.3136,10.6,2.2,ml,,,,1.01,ak,ak019ddg365q,2019-10-18T11:35:34.103Z,"63km SSW of Kobuk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-10-18T11:22:46.199Z,39.357,-119.9888,9,0,ml,8,87.14,0.177,0.0971,nn,nn00707823,2019-10-19T02:08:58.428Z,"11km N of Incline Village, Nevada",earthquake,,3.5,0.74,3,reviewed,nn,nn
2019-10-18T11:22:02.740Z,35.9225,-117.7185,2.64,1.72,ml,25,42,0.06082,0.15,ci,ci38905519,2019-10-18T11:25:45.740Z,"17km E of Little Lake, CA",earthquake,0.2,0.33,0.163,25,automatic,ci,ci
2019-10-18T11:20:25.453Z,66.3192,-157.2432,10.9,1.6,ml,,,,0.68,ak,ak019ddg23pc,2019-10-18T11:33:53.403Z,"67km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-10-18T11:20:15.900Z,37.640667,-118.9523315,4.25,0.94,md,15,89,0.02424,0.01,nc,nc73293785,2019-10-18T11:51:04.399Z,"2km E of Mammoth Lakes, CA",earthquake,0.39,0.68,0.27,15,automatic,nc,nc
